id,Default_probability
110453,0.1672642944836099
110454,0.11012653808613333
110455,0.05048527118715595
110456,0.13183022328444044
110457,0.2115498763796089
110458,0.07037772890989392
110459,0.18109859923532567
110460,0.09587705254948423
110461,0.05494674844046384
110462,0.14649235985187323
110463,0.05097932621223806
110464,0.16012684364163438
110465,0.21249689427401297
110466,0.13257610480563423
110467,0.1676991191595525
110468,0.07901449796990995
110469,0.020301033637804035
110470,0.1551855492918557
110471,0.1092744921454323
110472,0.06074174688278916
110473,0.15763854386011675
110474,0.16103899971648053
110475,0.1681040191196724
110476,0.08611991033099796
110477,0.09332896632066058
110478,0.024282096127328963
110479,0.14641735525774227
110480,0.06572915904737987
110481,0.12608017830082935
110482,0.1412483262726401
110483,0.11205840174804393
110484,0.18676634865915778
110485,0.11476671548024972
110486,0.07568844949931008
110487,0.11324774388438567
110488,0.03528530026330605
110489,0.1080756361282703
110490,0.07327088513407344
110491,0.10103707401166612
110492,0.199868795771767
110493,0.04366141022663044
110494,0.30024876778304577
110495,0.12317320683993348
110496,0.202150993859701
110497,0.4401519653273192
110498,0.1557634486852632
110499,0.2667259476751344
110500,0.05819631084019401
110501,0.07184585053286477
110502,0.15073885178723842
110503,0.07385805893261961
110504,0.21845218595703286
110505,0.14463914778406783
110506,0.06555035617464681
110507,0.21377210724355858
110508,0.06620913717536493
110509,0.2082509976603846
110510,0.08513551687588017
110511,0.187935557000132
110512,0.1033385973544588
110513,0.11330714035215494
110514,0.1335330628022593
110515,0.19239569690598096
110516,0.07376307491989036
110517,0.09900607168612063
110518,0.031042674846095762
110519,0.02563144841810915
110520,0.06620649849843803
110521,0.2765176735293808
110522,0.13193479806242228
110523,0.17744327419013575
110524,0.13726618312646682
110525,0.03837709379464287
110526,0.14643515317415065
110527,0.10126907342285402
110528,0.04598775508215878
110529,0.08576813964112533
110530,0.1203500455294272
110531,0.16497886945301424
110532,0.06632549534500543
110533,0.03088645876295223
110534,0.01688599960936672
110535,0.18866863994265595
110536,0.14625804719367555
110537,0.08060925212551377
110538,0.07514339816934819
110539,0.04325216578544062
110540,0.0752203270670732
110541,0.15116550262643355
110542,0.17838808874027628
110543,0.07670446395394209
110544,0.08188082896647582
110545,0.08115068472243554
110546,0.19349520121082564
110547,0.09059828933587846
110548,0.1343147925722132
110549,0.09714080584311088
110550,0.14503784414842655
110551,0.34615116361837406
110552,0.09994877960433494
110553,0.14660476049701224
110554,0.050680099219327
110555,0.17087648043840556
110556,0.060171445861962165
110557,0.08387340935743635
110558,0.07339077551898222
110559,0.04123953987936683
110560,0.09155435851024848
110561,0.05484004720978529
110562,0.08384966304880614
110563,0.13836221735775428
110564,0.0980193562883442
110565,0.27783045844524873
110566,0.06531533226083018
110567,0.040371189569969074
110568,0.14606549637573052
110569,0.07140919564311717
110570,0.3054849390513347
110571,0.13890299896792538
110572,0.22190604150971865
110573,0.09171388294742318
110574,0.4767167847337659
110575,0.1322088062076086
110576,0.13729942773540144
110577,0.06166633776587098
110578,0.35163644158850776
110579,0.10995769860787058
110580,0.08081718131513643
110581,0.1267795574292989
110582,0.0608002184681013
110583,0.10151916553776683
110584,0.10790061942700212
110585,0.08217131277427098
110586,0.13963487023236523
110587,0.13146585940558847
110588,0.1489329977799482
110589,0.12586046240185417
110590,0.201281097011888
110591,0.14642191775255808
110592,0.029927003527948987
110593,0.042330604472175695
110594,0.09771148483165697
110595,0.06523718993452675
110596,0.11581530777629613
110597,0.146639758693714
110598,0.33575916083695695
110599,0.04552587463779894
110600,0.45258864500749624
110601,0.09726514752354455
110602,0.13111187081427012
110603,0.26036621621444245
110604,0.06458820746094339
110605,0.17091406108627327
110606,0.29643080583446535
110607,0.22545121670063495
110608,0.13768233013128955
110609,0.12336866563365013
110610,0.01950445884595046
110611,0.1156550206956641
110612,0.10179379679867236
110613,0.06474374271011098
110614,0.14336415273684852
110615,0.28742390960067643
110616,0.06321042714805332
110617,0.1037387138638945
110618,0.07449111252162739
110619,0.16129485324881807
110620,0.05793229235556255
110621,0.06802794704829272
110622,0.1995838590719599
110623,0.17158328242002213
110624,0.2678938969798774
110625,0.042221787188229165
110626,0.16115070668043008
110627,0.04223064173036163
110628,0.3498853132762938
110629,0.040545708858860816
110630,0.03983157863189234
110631,0.06456796438216557
110632,0.18556588963708603
110633,0.10546891186967715
110634,0.4249631107624706
110635,0.05225702062324652
110636,0.21225918657593815
110637,0.22877680630718875
110638,0.13987524430882572
110639,0.1579583409203624
110640,0.15583900439739468
110641,0.1720360017658555
110642,0.04610486574380025
110643,0.08691658783897142
110644,0.17091077584759495
110645,0.2305224792885467
110646,0.2220808091118992
110647,0.08773173811114135
110648,0.0851398063870208
110649,0.200800754261487
110650,0.3441464464702168
110651,0.1187596387987432
110652,0.09150205482067213
110653,0.14469046883107642
110654,0.18138494273981834
110655,0.27107107712412104
110656,0.055650922024017786
110657,0.056714533887377815
110658,0.047947773711803886
110659,0.06487925388830432
110660,0.10616137702782133
110661,0.10486817269232528
110662,0.07327556754832215
110663,0.20368167278862004
110664,0.10047740598608948
110665,0.06098412138135241
110666,0.05830578181629801
110667,0.16836446692525858
110668,0.1317028697611865
110669,0.11337391189324257
110670,0.05819240584930341
110671,0.10449758134002714
110672,0.06501572808652759
110673,0.08474218521722489
110674,0.08308146189203706
110675,0.04455103420250956
110676,0.07323750331235154
110677,0.08584032303556746
110678,0.060183770996049886
110679,0.06476553706153722
110680,0.1193627507428284
110681,0.1170476059267473
110682,0.04338670342611782
110683,0.11150943188197751
110684,0.14017003180877385
110685,0.08803598048440175
110686,0.03212719387413116
110687,0.3861931054780436
110688,0.041336904577754977
110689,0.11004766635140988
110690,0.06167898261566801
110691,0.1038961875223656
110692,0.14167969720002585
110693,0.09903712769810602
110694,0.057813451396880905
110695,0.04998725138337074
110696,0.1268856196375602
110697,0.12238274920053073
110698,0.10702150642440521
110699,0.220667032297161
110700,0.25406856607842665
110701,0.15613179036975866
110702,0.10760607621378106
110703,0.048527652494551314
110704,0.0732019127709563
110705,0.1849425231711396
110706,0.1272457681375783
110707,0.1826852789389064
110708,0.12973831664410437
110709,0.042692247987475854
110710,0.0386813094322222
110711,0.11014529528044043
110712,0.08561077185946461
110713,0.08745932568558945
110714,0.08315597879156272
110715,0.16404414824481614
110716,0.12126116690175015
110717,0.03778412698774606
110718,0.09018808089463846
110719,0.1745519612944893
110720,0.05409378765207407
110721,0.13373612423344622
110722,0.2110929232301304
110723,0.15589012951118922
110724,0.13159326218478534
110725,0.046943482886813076
110726,0.04658781528248263
110727,0.05018528397272934
110728,0.15697791476441655
110729,0.11777556273904023
110730,0.0823054732940222
110731,0.05172279351224601
110732,0.10919902734470935
110733,0.03347639325974192
110734,0.2552043146075785
110735,0.10022662378172577
110736,0.048899544283543796
110737,0.1980705375646475
110738,0.08513308459521615
110739,0.15779131783411526
110740,0.17360981927843055
110741,0.27386660625873627
110742,0.18701249873872797
110743,0.07929831096725762
110744,0.04296068578415123
110745,0.16512220269718314
110746,0.05685405400706143
110747,0.13425850698974626
110748,0.0782288874928932
110749,0.10900265225903832
110750,0.08119726693479985
110751,0.191722090400052
110752,0.11206565504002228
110753,0.03952433880502446
110754,0.17699708086436375
110755,0.13752208689276438
110756,0.179431708543785
110757,0.03650382671145139
110758,0.0301017232066648
110759,0.12485234708068509
110760,0.07731733232045547
110761,0.11134111774284987
110762,0.027797240151326643
110763,0.10548337216857823
110764,0.17120470781009425
110765,0.09579489424417077
110766,0.15801465696283884
110767,0.04038275421681643
110768,0.15033254775865024
110769,0.1006725503338566
110770,0.06883880181638331
110771,0.08835592786980416
110772,0.008773954392224838
110773,0.07877601006442869
110774,0.0597545226272444
110775,0.08511547205296233
110776,0.02708366147855095
110777,0.030723624947446317
110778,0.07918463358106954
110779,0.07900546879654573
110780,0.06561955059801765
110781,0.04484018470937738
110782,0.08025247614504193
110783,0.10385931566879686
110784,0.025004577490120257
110785,0.14517584415098977
110786,0.04182296776648731
110787,0.09425908236941863
110788,0.05443196485126514
110789,0.0887041062243122
110790,0.10446990134367375
110791,0.11729225803551621
110792,0.14501087351929975
110793,0.12838726143238344
110794,0.11013296238797704
110795,0.18336300282300153
110796,0.12092000766967778
110797,0.15568692073696477
110798,0.14534354693184212
110799,0.10320754665176005
110800,0.07191544305430236
110801,0.17560282954049905
110802,0.05919468142032493
110803,0.1862009679358794
110804,0.15535823254977782
110805,0.12727114200336237
110806,0.14476448311710124
110807,0.08660316466819279
110808,0.19829319624448297
110809,0.12396275222084803
110810,0.10163679413393706
110811,0.18579583842608347
110812,0.09869784003208772
110813,0.2814253139207408
110814,0.14160552023814646
110815,0.07852308921258382
110816,0.28167690542039586
110817,0.09415144679264711
110818,0.051313837149683364
110819,0.05645879377616441
110820,0.09340580187032904
110821,0.15167340236777077
110822,0.1802454983425249
110823,0.09133970322630272
110824,0.06268832621444687
110825,0.14972428297469917
110826,0.18025529009226085
110827,0.37111592725289827
110828,0.053017916295758465
110829,0.1609977048582162
110830,0.2964409948785536
110831,0.10748473343681349
110832,0.1683255328421625
110833,0.1069632151727799
110834,0.20642286145822292
110835,0.14974086318850918
110836,0.13618944432657093
110837,0.12868568819356063
110838,0.13954269332395347
110839,0.18510603708897794
110840,0.16526916508700865
110841,0.29753420346749715
110842,0.04816711038554043
110843,0.09461400859646163
110844,0.06923984228132664
110845,0.07942584358262723
110846,0.07894009688930105
110847,0.19987829566867094
110848,0.03931049915662729
110849,0.04225285830410211
110850,0.12373770980026956
110851,0.23239776726055925
110852,0.1331980466583853
110853,0.07204404931918636
110854,0.11367620476107235
110855,0.16185307642629454
110856,0.07599857611043787
110857,0.1612912159863191
110858,0.032381465795763814
110859,0.0995162147486967
110860,0.1638682247084659
110861,0.08226310753367706
110862,0.0641131113574305
110863,0.032422584337805205
110864,0.25079444150280866
110865,0.039657544287182725
110866,0.032067325083116306
110867,0.031546073736129776
110868,0.053016389003097394
110869,0.21869632891718363
110870,0.08871854983254235
110871,0.04036789615440328
110872,0.2465408916591827
110873,0.2525612542096159
110874,0.08959123599181461
110875,0.11640230014877488
110876,0.14679138379629247
110877,0.13307870403203023
110878,0.09272813123776151
110879,0.04738318446730436
110880,0.03541453096429979
110881,0.06221200974808852
110882,0.15168911928517004
110883,0.07837103737664305
110884,0.14180358466308818
110885,0.13185868381511953
110886,0.06304965676193121
110887,0.20085000904878117
110888,0.028725671122997464
110889,0.28495587751603063
110890,0.17472398571352404
110891,0.07419705121406303
110892,0.05907314667025519
110893,0.13531778000277855
110894,0.21929187839978032
110895,0.05910252069795785
110896,0.10504919776423352
110897,0.21433254456982026
110898,0.3205839347339767
110899,0.1292615464503933
110900,0.14323524908585558
110901,0.05586882428772612
110902,0.2682546038215346
110903,0.07766007596090835
110904,0.07192077077074042
110905,0.03859949702500067
110906,0.06297271488932245
110907,0.050069442042899065
110908,0.03532962781413033
110909,0.0560429978683756
110910,0.05329589312740846
110911,0.1659049633188895
110912,0.06178158101737303
110913,0.21351733171490261
110914,0.03827584461957483
110915,0.07701098886606389
110916,0.13819076979284592
110917,0.2796178275735574
110918,0.11030446655561593
110919,0.07104854202037275
110920,0.057249298394363886
110921,0.08755846570683064
110922,0.09423017609524155
110923,0.06278838506408611
110924,0.1273449096405631
110925,0.11062572666792587
110926,0.04383449174708978
110927,0.07634681743266175
110928,0.18009394638262957
110929,0.06846667687751974
110930,0.11171089165236966
110931,0.06631204158722515
110932,0.15320810565104798
110933,0.16882872792216738
110934,0.16415877487531658
110935,0.12962187427389443
110936,0.10437679583533518
110937,0.10008487452028386
110938,0.14564517601093938
110939,0.140021107833642
110940,0.45734304105869394
110941,0.148634861523681
110942,0.15256846516026348
110943,0.23805372088536167
110944,0.0615501930213715
110945,0.24739793781964375
110946,0.23277080455066754
110947,0.1169888453443751
110948,0.1333866468074241
110949,0.1778249335362919
110950,0.0839060612267152
110951,0.0677408209816306
110952,0.19050895607569432
110953,0.09695409628228711
110954,0.08527122231897113
110955,0.24526787492362698
110956,0.020924664961771554
110957,0.06881873996120383
110958,0.030360020661445893
110959,0.040393780863290145
110960,0.1957461395752248
110961,0.12639859769586545
110962,0.04640695256951257
110963,0.08762343428002815
110964,0.2679647655516444
110965,0.07079347415240139
110966,0.053082537104477925
110967,0.12825874300593232
110968,0.11723459778006814
110969,0.030400098306678017
110970,0.23199957395755977
110971,0.03162421507328886
110972,0.24142557660221342
110973,0.20626807238638736
110974,0.12428888496745935
110975,0.07430701668971601
110976,0.03709748388340774
110977,0.054220304876540955
110978,0.03876356195586962
110979,0.24554945961596766
110980,0.05802013556589851
110981,0.09441657540264708
110982,0.0894499785995466
110983,0.22404270441005986
110984,0.09583876899568512
110985,0.1288763007358001
110986,0.08564643266649152
110987,0.10882712784439061
110988,0.11841040694797274
110989,0.05261237035469
110990,0.0902186646562968
110991,0.0986166222678977
110992,0.12309811004112838
110993,0.045039839464401314
110994,0.2229832011100144
110995,0.21946423852172464
110996,0.19188333300345115
110997,0.07252290031996797
110998,0.07294671034306394
110999,0.019788481593149533
111000,0.1931227631879392
111001,0.2102565721678554
111002,0.03122371110698878
111003,0.13827167733651446
111004,0.24269784957957666
111005,0.06863532310379551
111006,0.20678688255454208
111007,0.30002064143329815
111008,0.23394307498121536
111009,0.08553006222455144
111010,0.11924832725106635
111011,0.16871932271314605
111012,0.2710046105347618
111013,0.32055546153007614
111014,0.26411279000715887
111015,0.13583103498072482
111016,0.04567572428519456
111017,0.09798533860999505
111018,0.13370442532609345
111019,0.055775609628665436
111020,0.11599230309135412
111021,0.1517615994150039
111022,0.07552106342643437
111023,0.11971223988996198
111024,0.15166064240496213
111025,0.09589461502598484
111026,0.06360900708828617
111027,0.07775804940315177
111028,0.17018184080929846
111029,0.11424543723125258
111030,0.043677929312097276
111031,0.056609799507756846
111032,0.13875247725180836
111033,0.06639325124815011
111034,0.10771326312127115
111035,0.06900608658918846
111036,0.07278564209902026
111037,0.10823952116318311
111038,0.2418427518895171
111039,0.13534010568454644
111040,0.08104077880516965
111041,0.23888412129968073
111042,0.22376278545327108
111043,0.1794523389453832
111044,0.06986222173031523
111045,0.06582309634892161
111046,0.16921903051099682
111047,0.03859778568736401
111048,0.03910783218062538
111049,0.15598543174000434
111050,0.04567805346879214
111051,0.1321171825210436
111052,0.08143449049280696
111053,0.0672439076526113
111054,0.04219640499869447
111055,0.12240602534595756
111056,0.12323347314684385
111057,0.13406759896345777
111058,0.17657314363663634
111059,0.0703258941545925
111060,0.13652189335761378
111061,0.1479917304983022
111062,0.14050736651893264
111063,0.13481671619320004
111064,0.17688419618272755
111065,0.15770898622863222
111066,0.11180498594777086
111067,0.02784473160285102
111068,0.06711122217984594
111069,0.13584255137379994
111070,0.05621647538829076
111071,0.12281950309343494
111072,0.07623592392040718
111073,0.09595181588656877
111074,0.18876881061612766
111075,0.04604934863150918
111076,0.14530172855267073
111077,0.014687767334695996
111078,0.09724940358887837
111079,0.08301459163107211
111080,0.1775398615172777
111081,0.20280638890194752
111082,0.18292685211704718
111083,0.07895121005527651
111084,0.08530250961979668
111085,0.14397529698474
111086,0.08192651273566336
111087,0.035003306058524426
111088,0.261619166768054
111089,0.02049828725060913
111090,0.13660615984089342
111091,0.10662689972388721
111092,0.09684270152718982
111093,0.21667013509788385
111094,0.058370517776957453
111095,0.1749931426469741
111096,0.14502175269651185
111097,0.12499682035191195
111098,0.15905914526858186
111099,0.024257051726301677
111100,0.07280803469809025
111101,0.21268848756659217
111102,0.04872826418696483
111103,0.17886662373880996
111104,0.19077851923308353
111105,0.12017990920484693
111106,0.06652813979634052
111107,0.2113741829565827
111108,0.14889247103426992
111109,0.19848143257753056
111110,0.10718384000970597
111111,0.18521375330973813
111112,0.11792462437062311
111113,0.127242541255769
111114,0.03172929440242904
111115,0.1160768070555565
111116,0.11041405503688104
111117,0.07915731608476168
111118,0.13568274017225398
111119,0.12848539491250882
111120,0.060248079473945754
111121,0.10661815665223501
111122,0.21283302480032154
111123,0.07775566433699643
111124,0.11161891715015831
111125,0.17306438782965242
111126,0.06308587498348114
111127,0.09930772400076303
111128,0.0349688236249955
111129,0.1260925449198488
111130,0.07220200195734208
111131,0.1466456934911931
111132,0.07930625207757352
111133,0.1649831600698242
111134,0.022875065560236905
111135,0.2041406602159668
111136,0.0705510358696546
111137,0.10431708041203507
111138,0.14488379009720162
111139,0.1320351317239757
111140,0.028293774691579485
111141,0.4108236511539608
111142,0.057154375214502125
111143,0.18076799622819115
111144,0.1504508153037852
111145,0.4058631637448958
111146,0.14946945416722981
111147,0.1571123388843696
111148,0.09592897776566597
111149,0.06873911111973055
111150,0.016450612564671063
111151,0.12384741712778753
111152,0.041586943985400825
111153,0.2896719579808109
111154,0.14061868352476906
111155,0.1543086609458369
111156,0.08478877659249137
111157,0.0681016370649635
111158,0.20724119297629867
111159,0.37075933287712415
111160,0.0803033820649973
111161,0.14495282593221095
111162,0.05446664130994596
111163,0.025010555309053557
111164,0.2293469557878634
111165,0.09291051093104188
111166,0.04488389219180054
111167,0.07663599661951268
111168,0.06592320303099533
111169,0.13104508915688423
111170,0.04505056500252584
111171,0.1598341759427407
111172,0.04834970466773718
111173,0.3025308440863079
111174,0.09606677136641743
111175,0.10634718356235162
111176,0.0715070141887388
111177,0.13177210424265923
111178,0.17490423254935522
111179,0.23444492263097433
111180,0.02745220137210212
111181,0.11296537397153815
111182,0.09755899109221193
111183,0.1634627284947437
111184,0.19481054987308413
111185,0.06326699599770987
111186,0.04744241100847678
111187,0.1800642603476757
111188,0.20020713769647702
111189,0.09914300667599085
111190,0.13723343394512014
111191,0.17978763586435392
111192,0.23953106006333386
111193,0.14461202538498746
111194,0.19639561023429075
111195,0.06053523394448123
111196,0.0893551640214583
111197,0.0991264055023783
111198,0.09577029646645621
111199,0.1311124557015352
111200,0.12381476590146381
111201,0.07245786519589441
111202,0.12125219868798293
111203,0.03378220884616913
111204,0.14278466045326194
111205,0.1436116956061377
111206,0.3968039401839665
111207,0.10206144282103545
111208,0.31273926897608245
111209,0.08833987956329369
111210,0.06492985354643047
111211,0.07303572134470539
111212,0.2615870645448494
111213,0.07329725172823853
111214,0.05972865112791823
111215,0.22960479135379458
111216,0.1728181147303056
111217,0.20710275259706698
111218,0.1985068167094693
111219,0.04291794054995408
111220,0.23931502528614831
111221,0.15530125871290246
111222,0.19575509536497498
111223,0.3199746824567787
111224,0.009972331732930363
111225,0.04585308064246561
111226,0.34536574663311215
111227,0.10871202238653288
111228,0.08896753701011276
111229,0.04872905558793564
111230,0.2738466287599059
111231,0.06643939837409711
111232,0.0485673174957157
111233,0.04821973434754902
111234,0.2829295031000237
111235,0.09741733213218563
111236,0.09335768932435297
111237,0.016429709879478182
111238,0.16582731883670962
111239,0.0962828043027781
111240,0.40325810412028207
111241,0.04142764693707995
111242,0.19188882486021888
111243,0.28147131382932994
111244,0.05996588971564243
111245,0.035073768220096196
111246,0.04189724851868366
111247,0.16985162887195093
111248,0.2100215384120574
111249,0.07819207988703215
111250,0.1830897226427003
111251,0.2680430488563733
111252,0.1424455929461327
111253,0.13411384649171898
111254,0.19892554358659972
111255,0.026567361675152116
111256,0.3082677519398867
111257,0.05119444720089948
111258,0.16814271124074337
111259,0.14556784355992797
111260,0.022960870175095845
111261,0.19234163320795225
111262,0.015844138719893826
111263,0.10850876431210615
111264,0.11415867525872025
111265,0.17210303791803963
111266,0.06675224196641803
111267,0.20635906953502658
111268,0.11330917205429292
111269,0.1541761549888351
111270,0.1332023260099866
111271,0.1631034488886792
111272,0.04269843911073482
111273,0.08154328239583436
111274,0.1794537078948986
111275,0.029133865865531162
111276,0.09918340019597681
111277,0.0904405481818811
111278,0.08901715979297553
111279,0.12090708434926442
111280,0.03221869278413283
111281,0.058786504051289316
111282,0.11777945106015315
111283,0.08333374973579494
111284,0.10270075054319243
111285,0.11428797417035512
111286,0.1160814571334559
111287,0.06625686564669479
111288,0.0836681815670749
111289,0.06161726205597478
111290,0.07238942663025731
111291,0.13604616461810667
111292,0.14211666803081358
111293,0.33695343177261944
111294,0.11221794687817759
111295,0.20331465629269385
111296,0.03985371594626061
111297,0.04650038566473711
111298,0.09130292307453143
111299,0.03492977964418577
111300,0.09278945539901402
111301,0.1569594512409593
111302,0.06532602251710573
111303,0.19965214955505753
111304,0.1776409303808531
111305,0.10134612418764005
111306,0.24411187926436462
111307,0.04591457652530846
111308,0.165227890390554
111309,0.06509437854151512
111310,0.14183679337729038
111311,0.3098790273710988
111312,0.07275259026019132
111313,0.08861617631391498
111314,0.08834686504142819
111315,0.035559249486427365
